Code HS6,Label HS6,HHi Européen,HHi Mondial,HHi Français,Part UE Contrôle financier,Part UE Contrôle opérationel,Taux de couverture Exportations/Importations,Taux de couverture de transit (Transit/Importations),Taux de couverture Exportations/Importations françaises,HHI Contrôle financier,HHI Contrôle opérationel,Code ISIC,Label ISIC,Code HS6 2017,Label HS6 2017,Nom Trendeo,Code HS4,Label HS4,Importations,Exportations,Valeur des flux transitant dans l'UE,Importations françaises,Exportations françaises,Valeur des échanges mondiaux,Quantités importées,Quantités exportées,Quantités transitant dans l'UE,Quantités importées en France,Quantité exportées en France,Quantités totales échangées,Premier exporateur vers l'UE,Premier exportateur mondial,Deuxième exporateur vers l'UE,Deuxième exportateur mondial,Troisième exporateur vers l'UE,Troisième exportateur mondial,Quatrième exporateur vers l'UE,Quatrième exportateur mondial,Cinquième exporateur vers l'UE,Cinquième exportateur mondial,Part du premier exportateur vers l'UE,Part du premier exportateur mondial,Part du deuxième exportateur vers l'UE,Part du deuxième exportateur mondial,Part du troisième exportateur vers l'UE,Part du troisième exportateur mondial,Part du quatrième exportateur vers l'UE,Part du quatrième exportateur mondial,Part du cinquième exportateur vers l'UE,Part du cinquième exportateur mondial
010649,"Insectes, vivants (à l'excl. des abeilles)",0.2328794818574661,0.1269283860633653,0.2027955786446492,0.0,0.0,1.1157306386183796,2.2460619280039977,0.3786351576566644,0.7021190033573633,0.7500416818463379,0149,Raising of other animals,010649,"Insects: live, other than bees",Élevage d’autres animaux,0106,"Animaux vivants (à l'excl. des animaux des espèces chevaline, asine, mulassière, bovine, porcine, ovine ou caprine, des coqs, poules, canards, oies, dindons, dindes et pintades [des espèces domestiques], des poissons, crustacés, mollusques et autres invertébrés aquatiques ainsi que des cultures de micro-organismes et produits simil.)",46957.496,52391.917,105469.444,14693.448,5563.456,268253.767,897.0590000000001,866.518,3387.012,562.993,90.321,6273.553,Morocco,Morocco,United Kingdom,Israel,Israel,United Kingdom,Switzerland,Canada,Kenya,USA,0.3248410860749474,0.2068501976485592,0.2622742064440574,0.158070039709072,0.2315190102981641,0.1425054274113746,0.045484750720098,0.1291022228467418,0.0432899147773978,0.1095973757470237
010690,"Animaux, vivants (à l’excl. des mammifères, reptiles, oiseaux, insectes, poissons, crustacés, mollusques et autres invertébrés aquatiques ainsi que des cultures de micro-organismes et des produits simil.)",0.1445023347365799,0.2011785345183426,0.1588382237822072,0.0,0.0,3.334269367295684,3.3860716724803392,1.0326238666174306,0.7021190033573633,0.7500416818463379,0149,Raising of other animals,010690,"Animals: live, n.e.c. in chapter 01, other than mammals, reptiles, birds and insects",Élevage d’autres animaux,0106,"Animaux vivants (à l'excl. des animaux des espèces chevaline, asine, mulassière, bovine, porcine, ovine ou caprine, des coqs, poules, canards, oies, dindons, dindes et pintades [des espèces domestiques], des poissons, crustacés, mollusques et autres invertébrés aquatiques ainsi que des cultures de micro-organismes et produits simil.)",22509.867,75053.96,76220.023,10141.655,10472.515,245763.542,485.14,1678.225,6072.389,283.995,328.42,12093.075,Israel,Canada,Canada,China,China,USA,USA,Israel,Viet Nam,"Other Asia, nes",0.2093223385104852,0.4060901585962529,0.1870278042957784,0.1179766115746185,0.1764826509192613,0.0908331998882543,0.1262215365377325,0.0887925193935977,0.114267712021577,0.0418110110980621
020110,"Carcasses ou demi-carcasses, de bovins, fraîches ou réfrigérées",0.8547857478128569,0.3986681293485755,0.2341195534038966,0.06077168019169176,0.0,4.143560529738688,21.37246001203668,1.1542234577294286,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020110,"Meat: of bovine animals, carcasses and half-carcasses, fresh or chilled",Traitement et conservation de viande,0201,"Viandes des animaux de l'espèce bovine, fraîches ou réfrigérées",91061.652,377319.467,1946211.516,227536.242,262627.668,2887396.449,18005.298,66247.507,337339.489,35552.998,42339.035,522239.83,United Kingdom,Pakistan,Canada,United Kingdom,Brazil,Kazakhstan,Myanmar,Canada,Paraguay,Nicaragua,0.9218410072332096,0.6016168899409066,0.0705642590362845,0.1495250251768388,0.0029095013562899,0.0802366641123576,0.0025321635939572,0.0785033251176265,0.0005078317709412,0.0377147445309232
020120,"Morceaux non-désossés, de bovins, frais ou réfrigérés (à l'excl. des carcasses et des demi-carcasses)",0.4996014266436794,0.2059672020121444,0.1951812851256058,0.06077168019169176,0.0,8.310550339240104,40.71853462744069,1.971069561677088,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020120,"Meat: of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",Traitement et conservation de viande,0201,"Viandes des animaux de l'espèce bovine, fraîches ou réfrigérées",99141.28599999998,823918.648,4036887.887,387778.086,764337.582,6779916.52,14504.755999999998,141945.492,659734.769,50629.998,117263.18,1043878.019,United Kingdom,Mexico,USA,Canada,Australia,USA,Serbia,Belarus,Canada,Australia,0.6837754858253504,0.3395991064055664,0.1568690968967257,0.214055951045453,0.0804154789761351,0.1812708780210947,0.0183219128305436,0.0744763109551535,0.0170141327398153,0.0570739889094996
020130,"Viandes désossées de bovins, fraîches ou réfrigérées",0.189586268464811,0.1448885269775498,0.1843065657558384,0.06077168019169176,0.0,0.7607062464067642,3.425204308036397,0.304089869169004,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020130,"Meat: of bovine animals, boneless cuts, fresh or chilled",Traitement et conservation de viande,0201,"Viandes des animaux de l'espèce bovine, fraîches ou réfrigérées",1702356.555,1294993.265,5830919.006,953951.004,290086.836,23442715.07,145155.669,147495.548,669456.707,106407.767,28516.898,2715785.037,Argentina,USA,Uruguay,Australia,United Kingdom,Canada,Brazil,Brazil,USA,Mexico,0.3432894667592125,0.2431694135718284,0.1562651021718537,0.2099055528948297,0.1322598895858218,0.1355542081525649,0.117344931890605,0.0977799148922594,0.1065681196263846,0.0704457446204133
020210,"Carcasses ou demi-carcasses, de bovins, congelées",0.3397393366668653,0.1604827252729813,0.5152974364791195,0.06077168019169176,0.0,2.5587676500906493,25.53803113223717,0.4422784469675139,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020210,"Meat: of bovine animals, carcasses and half-carcasses, frozen",Traitement et conservation de viande,0202,"Viandes des animaux de l'espèce bovine, congelées",1656.932,4239.704,42314.781,3903.975,1726.644,93582.409,123.694,847.062,9261.555,740.771,310.596,22335.154,New Zealand,Pakistan,USA,Brazil,United Kingdom,USA,Uruguay,Australia,Australia,United Kingdom,0.511730113245444,0.2545733892059534,0.19776852640905,0.2522208720078734,0.1506971921599679,0.1146692760667045,0.1262797749092901,0.0994645436613361,0.0098513397049486,0.0565744726473573
020220,"Morceaux non-désossés, de bovins, congelés (à l'excl. des carcasses et des demi-carcasses)",0.3538894014356791,0.195658443120018,0.224983491306609,0.06077168019169176,0.0,5.027413990491613,10.220371962376504,0.6260092849935692,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020220,"Meat: of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen",Traitement et conservation de viande,0202,"Viandes des animaux de l'espèce bovine, congelées",16271.107999999998,81801.596,166296.776,13306.202,8329.806,2901121.581,1727.781,20204.982,33406.907,1809.286,1309.241,760206.744,USA,USA,Argentina,Australia,United Kingdom,Argentina,Australia,New Zealand,New Zealand,Uruguay,0.5464763063461936,0.3649386268900899,0.1874768454612925,0.1790730274761045,0.1320061301295523,0.1210603318170971,0.0399774864747993,0.0866184457868419,0.0181876980965279,0.0728491764958396
020230,"Viandes désossées de bovins, congelées",0.2308614878501956,0.1722273192929918,0.1661751714857484,0.06077168019169176,0.0,1.1310307333721643,3.1484340133754545,0.348934278681545,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020230,"Meat: of bovine animals, boneless cuts, frozen",Traitement et conservation de viande,0202,"Viandes des animaux de l'espèce bovine, congelées",662657.3840000001,749485.867,2086333.047,438813.686,153117.137,33736414.776,99182.812,131819.332,340617.592,71454.07,25630.477000000003,6827681.056,Brazil,Brazil,Uruguay,Australia,United Kingdom,USA,Argentina,India,New Zealand,New Zealand,0.4241215789425202,0.3249267790770085,0.1598889027093373,0.1676883556595799,0.1076161116164367,0.1189082342751362,0.0676955378195861,0.1128270542927435,0.0582439340930968,0.0667551987739077
020311,"Carcasses ou demi-carcasses, de porcins, fraîches ou réfrigérées",0.995909332564622,0.332678951801385,0.6587429370309754,0.06077168019169176,0.0,1.6313546736332436,38.33741633625909,4.400441857908512,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020311,"Meat: of swine, carcasses and half-carcasses, fresh or chilled",Traitement et conservation de viande,0203,"Viandes des animaux de l'espèce porcine, fraîches, réfrigérées ou congelées",64557.387,105315.995,2474963.423,40906.363,180006.072,2791088.224,26907.767,38651.025,963271.143,12183.049,75529.038,1074874.568,United Kingdom,Australia,Guinea-Bissau,United Kingdom,Algeria,USA,TÃ¼rkiye,Russian Federation,Brazil,Canada,0.9979519307372214,0.4119833495001153,0.0008246926103127,0.3931143180043437,0.0006897584005374,0.0736898913036868,0.0002957833469932,0.0461658133958597,0.0001779966713956,0.0190216247418051
020312,"Jambons, épaules et leurs morceaux, non-désossés, de porcins, frais ou réfrigérés",0.4464469567443223,0.6520005453589787,0.4382594517244835,0.06077168019169176,0.0,28.758781134966604,459.1295628161912,1.0567628022397937,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020312,"Meat: of swine, hams, shoulders and cuts thereof, with bone in, fresh or chilled",Traitement et conservation de viande,0203,"Viandes des animaux de l'espèce porcine, fraîches, réfrigérées ou congelées",6480.455,186369.987,2975368.471,111238.289,117552.486,5459240.501,1942.387,68242.329,1094017.242,31029.502,46299.130000000005,2178263.051,United Kingdom,USA,Dominica,Canada,Norway,China,Switzerland,United Kingdom,USA,Thailand,0.6152705327017933,0.7813159224250579,0.2476156380994853,0.2036392413340717,0.0718793664950995,0.0083751350988461,0.0276784577626108,0.0019048853572662,0.0243910342715133,0.0013660301236998
020319,"Viandes des animaux de l'espèce porcine, fraîches ou réfrigérées (à l'excl. des carcasses et demi-carcasses ainsi que des jambons, épaules et leurs morceaux, non-désossés)",0.6644976685808437,0.4001136301924313,0.568321383866537,0.06077168019169176,0.0,13.432892400346669,109.36877738291764,0.5696133426860132,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020319,"Meat: of swine, n.e.c. in item no. 0203.1, fresh or chilled",Traitement et conservation de viande,0203,"Viandes des animaux de l'espèce porcine, fraîches, réfrigérées ou congelées",68773.716,923829.927,7521697.235,630999.1849999999,359425.555,11946539.636,18862.186,236664.225,2039833.663,170525.498,109309.135,3214921.505,United Kingdom,Canada,Norway,USA,Switzerland,Mexico,USA,United Kingdom,Bangladesh,China,0.8057963743009029,0.4700827766887871,0.0993377906175667,0.4174713654562088,0.0725688866368657,0.065852586276732,0.0052843298448494,0.0171848999244668,0.0026350037563769,0.0115743138023449
020321,"Carcasses ou demi-carcasses, de porcins, congelées",0.1986585566652493,0.3294012351029124,0.44617614993965,0.06077168019169176,0.0,44.1545141922412,169.82375411268285,0.2047356239707518,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020321,"Meat: of swine, carcasses and half-carcasses, frozen",Traitement et conservation de viande,0203,"Viandes des animaux de l'espèce porcine, fraîches, réfrigérées ou congelées",537.97,23753.804,91360.085,6398.481,1309.997,230912.501,120.149,4901.805,31060.883,1221.634,288.70300000000003,62364.143,Chile,Viet Nam,USA,USA,TÃ¼rkiye,Brazil,Singapore,"China, Hong Kong SAR",United Kingdom,China,0.2514192241203041,0.4857707102741438,0.250199825269067,0.2845369338278424,0.2175362938453816,0.0878764850825673,0.1229864118817034,0.0609147370436529,0.0910589809840697,0.0255071796542777
020322,"Jambons, épaules et leurs morceaux, non-désossés, de porcins, congelés",0.2892431350728786,0.2676221921948528,0.6315562837906096,0.06077168019169176,0.0,106.79367546290273,53.64750509079386,2.165170222269335,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020322,"Meat: of swine, hams, shoulders and cuts thereof, with bone in, frozen",Traitement et conservation de viande,0203,"Viandes des animaux de l'espèce porcine, fraîches, réfrigérées ou congelées",3212.6620000000003,343091.983,172351.301,9452.406,20466.068,1129907.56,1198.445,159931.018,57925.64,2145.053,8826.181,487287.332,Canada,USA,Chile,Canada,United Kingdom,Brazil,USA,Chile,Brazil,United Kingdom,0.4411475592514867,0.3828829456637118,0.236743236605656,0.2921596633227218,0.1378408310615931,0.1599528269402597,0.136973637438361,0.0971151933981594,0.0201300354659158,0.0133504783278889
020329,"Viandes des animaux de l'espèce porcine, congelées (à l'excl. des carcasses ou demi-carcasses et des jambons, épaules et leurs morceaux, non-désossés)",0.4156591006303974,0.2581593346140912,0.425273856186795,0.06077168019169176,0.0,59.90043178074037,26.45483418488888,2.4787816869209305,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020329,"Meat: of swine, n.e.c. in item no. 0203.2, frozen",Traitement et conservation de viande,0203,"Viandes des animaux de l'espèce porcine, fraîches, réfrigérées ou congelées",82675.758,4952313.602,2187173.469,177141.46200000003,439095.012,15461987.74,21906.484,1480426.835,716045.504,57712.653000000006,142780.687,5064300.757,Chile,USA,United Kingdom,Brazil,Norway,Canada,Canada,Chile,Australia,Mexico,0.6121092714989078,0.3559061964432268,0.1849738226772593,0.3297860936465128,0.0626010589464447,0.1201702426682015,0.0403064462983212,0.0674940843312054,0.0218434404919517,0.0535565528591968
020410,"Carcasses ou demi-carcasses, d'agneaux, fraîches ou réfrigérées",0.9388044484897662,0.3549995046409478,0.613450715634247,0.06077168019169176,0.0,0.0391863779213774,0.9552078536108622,0.2347678477692752,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020410,"Meat: of sheep, lamb carcasses and half-carcasses, fresh or chilled",Traitement et conservation de viande,0204,"Viandes des animaux des espèces ovine ou caprine, fraîches, réfrigérées ou congelées",550893.6049999999,21587.525,526217.898,514474.014,120781.957,1662887.009,55950.201,2428.156,63931.371,54955.076,17448.593,206706.782,United Kingdom,United Kingdom,North Macedonia,Australia,Serbia,South Africa,New Zealand,Pakistan,Iran,United Rep. of Tanzania,0.9685428604675854,0.4876882775463569,0.0268267917177945,0.3337851522910898,0.0028977174276691,0.0581564091939009,0.0008251883773455,0.0307840578043587,0.0006035738969959,0.0246114484756633
020421,"Carcasses ou demi-carcasses, d'ovins, fraîches ou réfrigérées (à l'excl. des carcasses ou demi-carcasses d'agneaux)",0.9810522242638982,0.1502587418878102,0.4897723638607084,0.06077168019169176,0.0,5.31135607766973,16.56915890553127,0.289411990903123,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020421,"Meat: of sheep, carcasses and half-carcasses (excluding carcasses and half-carcasses of lamb), fresh or chilled",Traitement et conservation de viande,0204,"Viandes des animaux des espèces ovine ou caprine, fraîches, réfrigérées ou congelées",9889.876,52528.653000000006,163866.927,80169.491,23202.012,515236.929,1735.796,6018.589000000001,23574.368,9304.034,3857.8600000000006,80107.902,United Kingdom,India,Serbia,Australia,Iceland,Kazakhstan,TÃ¼rkiye,Pakistan,Brazil,Kenya,0.990448515229109,0.2155154138325081,0.0078948411486655,0.2026447886232771,0.0012416738086503,0.1812998374599091,0.0002648162626103,0.1354030596348298,0.0001501535509646,0.0636415779263531
020422,"Morceaux non-désossés, d'ovins, frais ou réfrigérés (à l'excl. des carcasses ou demi-carcasses)",0.4850314302970002,0.4940058646150616,0.2852312350940504,0.06077168019169176,0.0,0.1574734132998481,0.8138991430920818,0.354471356361229,0.18791260043837504,0.19051317493719816,101,Processing and preserving of meat,020422,"Meat: of sheep (including lamb), cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",Traitement et conservation de viande,0204,"Viandes des animaux des espèces ovine ou caprine, fraîches, réfrigérées ou congelées",216655.601,34117.497,176335.808,131597.753,46647.634,1338901.917,20736.331,3271.433,16012.082,13042.543,3590.059,122248.563,New Zealand,Australia,United Kingdom,New Zealand,Australia,United Kingdom,Iran,USA,TÃ¼rkiye,Chile,0.5692546946893839,0.6476814533048493,0.4002577713188222,0.2606060780018931,0.0277966088677301,0.0811521260482528,0.0010834430262432,0.0028831840151175,0.0004242308972201,0.0012344620616184
